oshpd_id2,oshpd_id,FACILITY_NAME,LICENSE_CATEGORY_DESC,COUNTY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,TRAUMA_CENTER_DESC,ER_SERVICE_LEVEL_DESC,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,LICENSED_BED_SIZE,SENATE_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,MSSA_NAME,MSSA_DESIGNATION,disp_Acute_Care,disp_Against_Medical_Advice,disp_Childrens_or_Cancer,disp_Died,disp_Home_Health_Service,disp_Invalid_Blank,disp_Not_Defined_Elsewhere,disp_Prison_Jail,disp_Psychiatric_Care,disp_Residential_Care,disp_Routine,disp_SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Zip_CA_Resident,Zip_Foreign,Zip_Homeless,Zip_Out_of_State,Sex_Female,Sex_Male,Sex_Other_Unknown,Age_0_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Other_Unknown,racegrp_aman,racegrp_asian,racegrp_black,racegrp_multirace,racegrp_nhpi,racegrp_other,racegrp_unknown,racegrp_white,eth_Hispanic,eth_NonHispanic,eth_Other_Unknown,All_Other_Languages,English,PLS_Other_Unknown,Spanish,dx_Circulatory,dx_Digestive,dx_Diseases_of_the_Blood,dx_Ear,dx_Endocrine,dx_Eye,dx_Factors_Influencing_Health,dx_Genitourinary,dx_Infectious,dx_Injury_Poisoning,dx_MentalHealth,dx_Musculoskeletal,dx_Neoplasms,dx_Nervous_System,dx_Other_Unknown,dx_Pregnancy_Childbirth,dx_Respiratory,dx_Skin,dx_Symptoms_Signs_NEC,disp_CAH,disp_Hospice_Care,disp_Rehab,Zip_Unknown,dx_Certain_Perinatal_Conditions,dx_Congenital,disp_Other,Zip_Blank_Invalid,Unknown_inv_Payer,disp_Disaster_Care_Site,a_disp_Acute_Care,a_disp_Against_Medical_Advice,a_disp_Died,a_disp_Home_Health_Service,a_disp_Hospice_Care,a_disp_Psychiatric_Care,a_disp_Rehab,a_disp_Residential_Care,a_disp_Routine,a_disp_SN_IC_Care,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Zip_CA_Resident,a_Zip_Foreign,a_Zip_Homeless,a_Zip_Out_of_State,a_Sex_Female,a_Sex_Male,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Other_Unknown,a_racegrp_asian,a_racegrp_black,a_racegrp_multirace,a_racegrp_other,a_racegrp_unknown,a_racegrp_white,a_Eth_Other_Unknown,a_eth_Hispanic,a_eth_NonHispanic,a_All_Other_Languages,a_English,a_PLS_Other_Unknown,a_Spanish,a_dx_Circulatory,a_dx_Digestive,a_dx_Diseases_of_the_Blood,a_dx_Ear,a_dx_Endocrine,a_dx_Genitourinary,a_dx_Infectious,a_dx_Injury_Poisoning,a_dx_MentalHealth,a_dx_Musculoskeletal,a_dx_Neoplasms,a_dx_Nervous_System,a_dx_Other_Unknown,a_dx_Respiratory,a_dx_Skin,a_dx_Symptoms_Signs_NEC,a_disp_Childrens_or_Cancer,a_disp_Not_Defined_Elsewhere,a_disp_Prison_Jail,a_Zip_Unknown,a_Age_10_19,a_racegrp_aman,a_racegrp_nhpi,a_dx_Congenital,a_dx_Eye,a_dx_Factors_Influencing_Health,a_dx_Pregnancy_Childbirth,a_disp_CAH,a_Age_0_09,a_dx_Certain_Perinatal_Condition,a_Zip_Blank_Invalid,a_sex_Oth_Unknown,a_Unknown_inv_Payer,a_disp_Other,a_disp_Invalid_Blank,a_disp_Disaster_Care_Site,ed_STATIONS_ON_1231
106334025,334025,KAISER FOUNDATION HOSPITAL - RIVERSIDE,General Acute Care Hospital,RIVERSIDE,10800 MAGNOLIA AVE,RIVERSIDE,92505,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 31,District 60,Arlington/Corona East/Home Gardens/La Sierra/Riverside Southwest,Urban,838,2134,,56,770,14,39,5,592,3,44757,183,10733,11165,171,25163,2247,48403,,882,192,28004,21473,2,4869,3998,7448,6822,6137,6407,5638,4615,3545,,231,2062,5882,341,308,20063,3220,17372,20762,26387,2330,466,45472,119,3422,5035,3459,325,669,882,561,976,3379,2889,7594,1908,3697,192,2172,39,1308,2845,1380,10094,,83,5,,67,8,,2,,,132,49,427,1035,138,3,9,,2143,268,379,2203,19,1552,58,4156,,40,15,2048,2163,181,299,418,726,859,905,769,,259,429,14,1480,30,1949,22,1518,2671,76,3674,14,447,642,566,62,,199,202,1604,279,42,59,114,86,,177,46,61,,2,,,31,22,28,1,2,,50,,23,19,,,,5,,,41
106334048,334048,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,General Acute Care Hospital,RIVERSIDE,27300 IRIS AVE,MORENO VALLEY,92555,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,50-99,District 31,District 61,Banning/Beaumont/Cabizon/Calimesa/Cherry Valley,Urban,856,1412,,14,549,3,24,,192,,41021,60,12898,8161,206,21166,1749,43947,,92,137,25541,18638,1,5119,4004,7414,6573,5437,5496,4484,3342,2311,,107,1269,10061,246,183,21619,859,9836,21744,21977,459,160,40206,117,3697,4180,2660,247,594,752,468,716,2865,3115,6840,930,3824,132,2074,9,1534,2927,1327,8906,,46,3,,72,8,,4,,,192,46,239,788,94,4,5,,1405,129,271,1474,6,1112,45,2891,,15,2,1468,1440,203,279,300,429,630,601,449,,105,627,,1059,32,1062,9,1066,1833,20,2591,4,293,431,411,52,1,148,135,1064,132,40,35,40,77,,131,28,44,,2,,,17,,23,,,,139,,,,,,,4,,,26
106334068,334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,General Acute Care Hospital,RIVERSIDE,25500 MEDICAL CENTER DR,MURRIETA,92562,Investor - Corporation,,Emergency - Basic,,,100-149,District 28,District 67,Lake Elsinore/Murrieta West/Sedco Hills/Wildomar,Urban,1069,1260,580,84,157,,69,719,581,25,76786,115,33664,10585,4954,26538,5759,79954,2,446,1053,46636,34864,,12563,8208,13727,13250,9375,8590,7011,4930,3846,,1922,1992,6191,621,382,27156,2276,40960,28080,50854,2566,694,75819,119,4868,5386,5093,456,1015,1241,613,1838,5170,4116,17829,2957,5181,220,3318,24,4685,5603,2562,13967,5,50,,37,189,37,,8,,,488,459,562,2153,437,55,184,8,7680,1191,3847,5549,474,3154,237,12882,6,195,176,7818,5443,1836,2029,1186,1665,2115,2049,2158,6,450,854,60,3571,193,7814,254,3588,9419,189,12148,22,902,1626,1738,119,14,575,644,2174,1826,270,205,256,381,11,599,215,249,5,25,14,1,217,254,65,5,4,6,2344,,,,1,,,,,,28
106334487,334487,RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER,General Acute Care Hospital,RIVERSIDE,26520 CACTUS AVE,MORENO VALLEY,92555,City or County,Level II & Level II - Ped,Emergency - Basic,,Teaching,300-499,District 31,District 61,Banning/Beaumont/Cabizon/Calimesa/Cherry Valley,Urban,2190,3084,21,87,11,,20,1501,84,9,61501,138,45549,9923,3295,4360,5700,67079,15,1141,451,36167,32649,11,6624,6614,13418,12267,10020,9129,6268,2750,1736,1,185,1513,12799,1205,309,16024,529,36263,41408,26907,512,585,53767,222,14253,4578,4131,390,782,1341,1002,2996,4563,2788,13106,3488,6098,229,3265,39,2358,3328,2159,12098,11,13,8,137,63,25,149,4,,,528,568,589,778,283,167,377,34,10227,1502,8526,5041,564,1189,632,14520,1,1330,101,6829,9122,1907,2262,2158,2621,2625,1623,1319,,447,2845,334,3130,42,9024,34,7628,8290,190,12707,33,3022,1768,1647,155,29,913,740,2446,2370,3391,305,306,662,1,572,275,149,16,19,864,,982,,130,5,44,14,111,,455,49,,1,,,,,45
106334564,334564,TEMECULA VALLEY HOSPITAL,General Acute Care Hospital,RIVERSIDE,31700 TEMECULA PKWY,TEMECULA,92592,Investor - Corporation,,Emergency - Basic,,,100-149,District 28,District 75,Temecula South,Urban,318,642,91,33,73,,23,132,172,8,31887,50,9900,7094,2560,11700,2196,32311,4,252,845,18492,14958,,2113,2858,4972,5239,4514,4378,4071,3007,2298,,601,1396,2179,208,309,6816,361,21580,8047,24932,471,405,31506,102,1437,2995,1814,134,347,599,272,760,2156,1506,7049,1589,2673,63,1428,9,767,1341,916,7014,3,15,3,32,13,5,,6,,,169,351,388,1585,318,31,67,11,4612,791,1637,4633,305,1613,154,8032,,102,205,4071,4271,301,584,772,1284,1776,1867,1720,,396,459,24,1280,35,5905,69,1459,6814,170,7718,15,439,2178,1251,119,17,406,457,1455,642,215,205,223,328,2,421,116,279,,18,1,2,38,143,100,3,8,2,15,,,,1,,,,,,21
106334589,334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,General Acute Care Hospital,RIVERSIDE,28100 BAXTER RD,MURRIETA,92563,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,100-149,District 28,District 67,French Valley/Murrieta East/Temecula/Winchester,Urban,862,882,50,67,205,,44,17,207,29,31955,158,11514,12741,2471,6046,1781,34101,2,111,336,19556,14998,,3044,2636,4499,4719,4304,4271,4325,3900,2856,,173,1298,3269,715,156,5350,149,23444,12535,21835,184,139,32269,35,2111,3652,2657,302,329,611,246,445,2741,2634,6234,1114,2392,111,1359,28,929,1928,1153,5628,5,36,12,3,52,9,25,1,1,,310,397,435,1608,242,1,123,6,5012,791,2080,4652,348,1518,344,8779,,91,72,4660,4282,592,838,785,1322,1809,1912,1603,,397,767,179,1241,42,6203,45,2558,6339,74,8112,13,743,2177,1210,138,8,486,513,1566,608,58,139,222,196,,495,174,255,6,6,3,,52,,113,4,6,6,656,1,29,25,,,,,,1,19
106340913,340913,KAISER FOUNDATION HOSPITAL - SACRAMENTO,General Acute Care Hospital,SACRAMENTO,2025 MORSE AVE,SACRAMENTO,95825,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 6,District 8,Arcade/Arden/Town and Country Village,Urban,669,3799,6,153,414,3,14,122,1714,31,81914,862,35216,19099,1197,27197,7097,86583,,2766,363,49600,40210,6,7426,6867,15575,15795,11345,10950,9724,6761,5366,7,506,8043,21591,2085,889,16893,1693,38116,16347,72284,1185,4850,81081,697,3188,7091,5362,289,1328,1339,895,2662,4731,4540,16207,5099,7396,168,4061,86,1883,4950,3344,18319,,107,6,78,48,18,,26,10,2,242,280,437,1720,365,29,36,,4572,1359,1549,5277,25,1956,241,8700,,317,28,4535,4513,289,703,798,1445,2007,1940,1836,,656,1524,122,1171,88,5327,65,1209,7774,324,8425,13,286,1817,1069,88,5,405,388,2834,719,177,179,187,276,,534,156,173,,2,2,3,30,67,93,1,12,3,25,,,,,,,1,,3,59
106340947,340947,MERCY GENERAL HOSPITAL,General Acute Care Hospital,SACRAMENTO,4001 J ST,SACRAMENTO,95819,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 6,District 7,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,294,243,1,41,87,,39,45,183,6,27126,211,12895,7182,1061,5697,1450,26225,3,1579,342,15788,12507,3,1448,1602,4490,4619,3666,4286,3961,2291,1934,1,279,2145,5626,195,257,4172,2058,13566,6401,21368,529,1182,25777,83,1256,2617,1893,152,321,399,228,498,1904,1316,4668,1632,2493,111,1131,57,846,1521,1112,5364,,8,1,49,25,10,13,100,13,,103,204,315,1241,177,20,30,39,4051,883,2074,3808,113,976,81,6608,1,399,50,3518,3553,344,503,698,1131,1671,1361,1310,,674,1154,49,863,450,3741,95,1148,5828,602,6154,5,310,1867,809,66,9,380,509,1274,543,123,114,160,215,,462,154,113,,5,2,5,35,72,68,4,2,3,246,,18,18,8,,19,,,1,20
106340950,340950,MERCY SAN JUAN MEDICAL CENTER,General Acute Care Hospital,SACRAMENTO,6501 COYLE AVE,CARMICHAEL,95608,Non-profit Corporation (incl. Church-related),Level II,Emergency - Basic,,,300-499,District 4,District 8,Carmichael/Fair Oaks/Gold River,Urban,508,347,,230,132,,121,292,99,26,47473,494,27160,10195,1980,7717,2651,47228,1,1907,429,26853,22898,3,4715,3957,8115,8708,6110,6388,5475,3172,3114,,249,3253,7626,347,392,6322,2367,29198,7490,41639,625,3564,44321,216,1653,3565,3439,173,857,572,461,1356,2876,2691,10398,2203,3660,124,2054,87,1445,2922,2176,8628,,20,10,171,48,19,2,18,51,,282,517,758,2025,382,95,140,65,6895,2042,4327,6611,454,1638,208,12444,,699,71,6372,6873,653,1139,1216,2264,2978,2261,2412,,679,1388,54,1233,565,9161,100,1404,11741,1054,11750,61,380,2615,1330,131,13,766,798,2468,1942,446,172,336,415,,971,363,212,,24,18,31,114,70,95,1,14,14,174,,208,64,,,7,,,2,31
106340951,340951,METHODIST HOSPITAL OF SACRAMENTO,General Acute Care Hospital,SACRAMENTO,7500 HOSPITAL DR,SACRAMENTO,95823,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 6,District 9,Elk Grove/Laguna/Laguna West/Lakeside,Urban,597,233,,42,134,,45,70,148,17,40163,341,24322,8052,1543,5700,2169,40262,,1149,271,23850,17973,1,3916,3743,6653,7013,5732,5676,4604,2595,1892,,367,5448,10367,566,681,12538,1346,10511,10827,30654,343,3526,35262,65,2971,2871,2842,149,602,575,372,830,2750,2337,6788,2359,3730,124,1693,87,1409,2640,1710,7908,,9,4,51,42,6,21,91,38,,286,130,271,1144,137,14,16,27,3046,785,2206,2965,75,566,59,5627,,215,28,3003,2870,219,528,617,1059,1328,1041,1026,,1061,1122,127,1313,138,1957,28,960,4885,914,4620,15,324,976,831,52,7,405,414,1521,468,121,71,75,204,3,399,124,109,,9,6,1,32,45,110,1,5,9,55,1,23,23,2,,2,,,1,29
106341006,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,General Acute Care Hospital,SACRAMENTO,2315 STOCKTON BLVD,SACRAMENTO,95817,University of California,Level I & Level I - Ped,Emergency - Comprehensive,,Teaching,500+,District 6,District 7,Florin/Fruitridge/Oak Park/Parkway/South Sacramento,Urban,82,3324,,138,61,,316,288,942,106,51457,256,31648,10159,1602,12080,1494,54512,14,1816,627,28808,28164,11,7267,5105,8623,9670,7698,7418,6013,3218,1971,,414,3267,11494,2948,616,16086,914,21244,14426,41645,912,2033,51764,7,3179,4146,3314,452,643,1133,965,1703,3495,2658,10788,3268,4679,257,2799,113,1052,3117,2235,10042,6,7,,5,88,36,,9,,,247,659,521,3059,486,104,310,103,11932,1939,7796,7342,608,3606,133,18145,1,1098,241,8514,10971,1342,2021,2077,2800,3390,2712,1963,1,1341,2798,1015,4608,265,9122,219,2212,17054,944,17359,1,1181,2620,2259,413,11,863,808,2742,5006,430,513,877,512,8,1105,382,340,6,29,85,,1264,141,195,85,64,44,326,5,1915,77,,,,,,,66
106341051,341051,"SUTTER MEDICAL CENTER, SACRAMENTO",General Acute Care Hospital,SACRAMENTO,2825 CAPITOL AVE,SACRAMENTO,95816,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,500+,District 6,District 7,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,Urban,463,3709,,132,103,,29,748,1528,120,70159,513,39365,14779,3581,15927,3895,69277,10,6052,634,42094,35453,,11508,6322,13415,14036,9918,8968,6875,3836,2669,,457,5700,17400,1810,1520,19492,1026,30142,22456,53709,1382,2831,70334,215,4167,4811,4505,289,1210,976,656,2485,4617,4538,13220,4739,5994,172,2871,64,2834,5468,3530,14408,,36,7,1573,145,15,,1,,,127,375,488,2736,390,59,162,103,6521,1264,3582,5640,430,2475,213,11315,1,774,88,6154,6186,561,1044,1213,1909,2354,2033,1988,,1117,2010,200,2173,162,6252,237,2451,9652,681,11041,41,577,2417,1628,139,9,665,610,2759,1039,237,266,288,454,,885,303,307,2,8,104,162,387,83,343,27,14,20,208,1,851,65,,,,,,,54
106342344,342344,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,General Acute Care Hospital,SACRAMENTO,6600 BRUCEVILLE RD,SACRAMENTO,95823,Non-profit Corporation (incl. Church-related),Level II,Emergency - Basic,,,200-299,District 6,District 9,Elk Grove/Laguna/Laguna West/Lakeside,Urban,647,3163,1,246,627,1,45,443,1288,5,95057,650,37230,21634,1334,35491,6573,100233,1,1548,431,56185,46084,5,9757,8804,16959,16473,13066,12155,10574,8056,6430,,627,14850,25290,2536,2275,25760,1561,29375,26235,74642,1397,5153,90659,358,6104,8712,5773,455,1471,1572,1080,2831,5478,5132,18739,4177,7870,188,4666,72,2362,5564,3335,22712,,90,9,44,61,24,,17,12,2,344,195,682,2131,320,26,41,,5752,1244,1682,5943,40,2823,294,10548,,205,29,5217,5565,524,878,1065,1484,2226,2282,2187,,1843,2058,156,1902,77,4348,58,1933,8791,820,9435,36,491,2132,1290,85,,427,456,3343,1268,142,130,172,200,,624,134,147,,2,36,,106,84,314,6,8,2,200,,30,16,,,,1,,8,45
106344029,344029,MERCY HOSPITAL OF FOLSOM,General Acute Care Hospital,SACRAMENTO,1650 CREEKSIDE DR,FOLSOM,95630,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,100-149,District 1,District 6,Folsom/Orangevale,Urban,1069,254,,36,85,,25,80,319,12,33046,82,13044,7874,1547,11255,1300,33835,2,713,437,19799,15221,,2917,3309,5006,5502,4520,4471,3603,2908,2784,,211,2335,1880,245,129,3765,1281,25174,4745,29622,653,1375,32518,90,1037,2879,2483,89,507,399,295,368,2276,1931,7624,1760,2658,68,1373,35,844,1966,1389,6047,,8,3,33,20,9,1,,,,296,134,184,979,148,28,45,31,3154,611,1154,3121,158,1128,63,5420,1,155,52,2947,2683,218,422,504,863,1062,1100,1408,,303,259,35,359,198,4416,72,424,5134,262,5256,24,88,926,944,53,6,319,364,1287,524,163,93,83,211,1,318,168,107,,2,18,2,39,35,25,,4,2,43,,14,14,,,6,,,,25
106350784,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,General Acute Care Hospital,SAN BENITO,911 SUNSET DR,HOLLISTER,95023,District,,Emergency - Basic,SMALL/RURAL,,50-99,District 12,District 30,Hollister/Paicines/Panoche/San Juan Bautista,Rural,406,130,,7,,,,345,24,17,18975,4,9882,3196,342,5908,587,19534,,224,133,10704,9211,,2794,2370,3202,2975,2477,2257,1760,1208,872,,25,257,133,,,12541,296,6663,12525,7237,153,19,16584,13,3299,1168,1042,48,323,114,150,1889,890,1384,3822,549,1282,12,884,5,395,1771,577,3583,,1,,5,24,3,6,19,,,60,46,70,161,19,1,9,8,1013,170,368,911,6,267,5,1498,,44,15,835,722,64,91,152,216,286,311,406,,40,11,,741,7,758,2,751,804,,1279,2,276,159,244,17,,75,105,337,123,45,26,10,40,5,89,47,216,,,,,19,,,,,,19,,12,,,,,,,,18
106361110,361110,BEAR VALLEY COMMUNITY HOSPITAL,General Acute Care Hospital,SAN BERNARDINO,41870 GARSTIN DR,BIG BEAR LAKE,92315,District,,Emergency - Standby,SMALL/RURAL,,1-49,District 23,District 33,Big Bear Lake/Fawnskin/Moorridge/Running Springs/Sugarloaf,Rural,770,110,,21,,1,,93,5,,9835,,2742,1116,264,6020,693,10404,29,13,389,5410,5425,,991,1135,1810,1474,1133,1317,1490,948,537,,13,205,233,27,,323,10,10024,1916,8897,22,13,10523,27,272,736,860,19,147,140,82,128,455,697,3901,431,408,22,374,8,184,793,290,1159,,,,,,1,,,,,1,,1,2,3,,2,,22,5,6,23,2,3,2,35,,1,,25,11,,,,,,,,36,,,,,10,26,7,,29,,35,1,,5,3,,,3,4,4,1,4,,,,,9,1,2,,,,,,,,,,,,,,,,,,,,,7
106361144,361144,CHINO VALLEY MEDICAL CENTER,General Acute Care Hospital,SAN BERNARDINO,5451 WALNUT AVE,CHINO,91710,Investor - Corporation,,Emergency - Basic,,,100-149,District 20,District 52,Chino Hills/Chino West Central/Los Serranos/Sleepy Hollow,Urban,511,714,40,45,23,,,775,64,3,27338,20,17559,3180,1196,5622,1983,28842,4,393,274,15995,13544,1,3352,3614,5892,5050,4128,3328,2143,1243,790,,82,1852,1977,265,51,667,141,24505,20347,9116,77,503,22920,23,6094,1599,2269,89,612,455,326,805,2015,1594,7304,1257,1967,68,1288,4,655,2093,1169,3954,1,6,,26,11,6,,1,,,119,263,238,374,57,49,4,6,2470,335,1754,1372,62,714,85,3849,,107,30,1962,2025,275,413,616,736,752,570,565,1,409,309,23,85,24,3123,18,2126,1843,150,2958,6,873,595,665,23,6,257,289,1123,270,63,125,62,124,1,206,65,73,12,,59,1,59,14,,,4,2,34,1,,,,,,,,,15
106361166,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,General Acute Care Hospital,SAN BERNARDINO,5000 SAN BERNARDINO ST,MONTCLAIR,91763,Investor - Limited Liability Company,,Emergency - Basic,,,100-149,District 20,District 52,Montclair/Ontario Northwest/Upland South,Urban,255,709,121,45,,,3,409,76,7,18625,121,2600,1861,249,13976,1690,19915,1,244,164,11548,8828,,2530,2407,4220,3927,2783,2208,1321,589,391,,,416,1842,328,,195,38,17557,14809,5563,4,47,16964,11,3354,1000,1190,62,388,237,210,312,1469,931,4251,952,1575,63,900,7,731,1556,1007,3517,4,,1,37,13,5,,15,,,76,167,150,146,33,18,1,1,1116,429,1162,751,29,176,20,2044,,82,11,1067,1071,170,288,288,376,411,315,234,,106,199,65,16,6,1746,1,1249,888,16,1753,3,366,201,337,9,4,96,108,889,101,12,33,28,77,,104,53,16,,,,1,40,,,,,,58,1,16,12,,,,,,,12
106361223,361223,KAISER FOUNDATION HOSPITAL - FONTANA,General Acute Care Hospital,SAN BERNARDINO,9961 SIERRA AVE,FONTANA,92335,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 20,District 47,Bloomington/Colton Central and West/Fontana South/Rialto South,Urban,1170,6942,3,210,1238,2,44,168,1661,6,126129,358,35141,27390,325,68173,7083,135015,1,2289,758,76659,61443,10,13894,11543,21183,20775,17978,17794,15995,11406,7544,,412,6289,17512,530,791,69603,8671,34304,71935,61335,4842,1056,123800,392,12864,13040,9498,885,1695,2737,1590,2464,9432,8991,21950,5526,9669,449,6591,109,3965,8730,3444,27096,,139,42,15,212,39,,34,,,241,203,1301,4114,387,62,56,1,8666,1048,2085,7607,40,6158,215,15892,,157,50,7744,8361,773,1229,1639,2422,3421,3277,2455,,845,2074,61,7164,234,5538,136,7404,8565,184,13860,81,1980,2420,2656,183,12,871,811,5021,1006,219,322,466,445,,896,201,276,,6,16,,383,59,130,16,15,5,225,,506,39,6,,,4,,,52
106361246,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,General Acute Care Hospital,SAN BERNARDINO,11234 ANDERSON ST,LOMA LINDA,92354,Non-profit Corporation (incl. Church-related),Level I & Level I - Ped,Emergency - Basic,,Teaching,300-499,District 23,District 40,Colton Southeast/Grand Terrace/Loma Linda/Redlands North,Urban,263,2419,2393,138,86,,26,18,1793,12,40207,250,24073,9674,1367,8030,4495,45851,8,1233,408,25990,21648,1,8348,5726,7419,6806,5346,4881,4564,2665,1884,,259,1779,5649,1235,142,10540,291,27744,24785,22576,278,455,41793,22,5369,3631,3654,349,436,956,999,1024,3104,2589,7213,3246,3712,238,2378,40,985,2045,1206,9590,1,20,6,138,191,53,5,1,,2,309,565,879,3264,330,88,440,32,8651,1681,6024,6502,334,2593,816,15529,7,602,131,7846,8423,1437,1945,2069,2881,3401,2499,1796,,888,2113,396,3644,58,8965,84,6811,9374,342,13571,23,2333,3092,2099,390,18,916,823,2804,2769,329,346,680,546,,629,307,335,12,4,10,,241,,205,10,98,20,58,2,,,,,,,2,,52
106361266,361266,MOUNTAINS COMMUNITY HOSPITAL,General Acute Care Hospital,SAN BERNARDINO,29101 HOSPITAL RD,LAKE ARROWHEAD,92352,District,,Emergency - Standby,SMALL/RURAL,,1-49,District 23,District 33,Blue Jay/Crestline/Lake Arrowhead/Skyforest/Twin Peaks,Rural,535,165,,19,1,2,,3,1,,7101,10,3345,2290,232,1867,242,7633,33,13,296,4079,3896,1,633,797,1040,1122,970,1074,1130,830,380,,73,87,103,204,25,771,392,6321,1949,5210,817,,7630,21,325,534,582,30,132,165,86,350,483,462,2315,327,485,20,227,8,71,625,339,734,139,,,1,,1,,,,,19,17,1,,,,,2,218,17,109,118,4,40,3,269,,2,3,140,134,17,33,29,50,62,37,42,4,,,,22,18,234,28,45,201,,260,1,13,8,51,,,12,18,66,24,3,14,,2,,28,37,11,,,,,,,,,,,,,,,,,,,,,6
106361308,361308,REDLANDS COMMUNITY HOSPITAL,General Acute Care Hospital,SAN BERNARDINO,350 TERRACINA BLVD,REDLANDS,92373,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 23,District 40,Mentone/Redlands South/Yucaipa,Urban,462,1349,5,74,5,,176,256,138,,36538,166,16883,6947,99,12010,3255,38098,1,742,281,22501,16693,,2716,3117,7098,6723,5138,5038,4288,2834,2242,,94,717,2922,162,107,8322,256,26614,16468,22476,250,73,37876,35,1210,3104,2183,283,411,510,265,3240,2584,3317,6256,1532,2547,98,1642,6,1258,1971,1148,6819,,23,2,59,20,,,13,,,208,177,446,1633,203,21,23,28,2842,1241,1593,3756,12,1363,107,6662,,135,28,3420,3411,409,521,576,1030,1473,1424,1323,,138,405,42,1644,50,4513,49,1960,4822,16,6545,7,263,910,1020,60,8,468,399,1690,577,503,97,163,192,,403,116,106,,8,1,2,53,22,17,10,3,3,81,,22,22,4,,,,,,37
106361318,361318,SAN ANTONIO REGIONAL HOSPITAL,General Acute Care Hospital,SAN BERNARDINO,999 SAN BERNARDINO RD,UPLAND,91786,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 25,District 41,Montclair/Ontario Northwest/Upland South,Urban,695,1762,138,248,184,,22,488,97,17,64753,407,26712,24201,1358,12158,4493,66280,28,878,841,38817,30094,11,5212,4981,11575,11328,8660,8979,8104,5914,4169,,121,2475,7794,692,218,34603,2415,20604,32116,33206,3600,518,64200,77,4127,6594,4216,365,697,965,599,1730,4860,3490,11537,2234,5381,281,2924,17,3446,3655,1887,13982,11,55,29,754,42,20,16,141,,,316,325,759,1745,292,10,277,125,6923,1693,3138,6426,177,2582,146,12115,5,173,139,6145,6335,579,974,1301,2114,2740,2512,2141,,662,1137,98,5646,45,4816,154,5234,7092,253,10774,12,1441,2552,2030,192,9,709,862,2733,915,192,182,436,298,8,692,262,224,8,1,5,28,85,20,56,20,6,18,140,1,34,,20,,11,,,,53
106361323,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,General Acute Care Hospital,SAN BERNARDINO,1805 MEDICAL CENTER DR,SAN BERNARDINO,92411,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 23,District 40,Muscoy/San Bernardino Central,Urban,423,1966,,53,21,,23,261,58,1,47025,60,37593,4264,320,4280,3303,47760,2,1831,244,28358,21566,,8016,5543,10458,8857,6420,5238,3456,1282,654,,44,459,8341,2614,122,2459,149,35736,34572,15289,63,75,40303,20,9526,2636,3234,106,845,602,397,2643,3267,2617,9260,1655,3101,108,1660,52,2291,4064,2394,8808,1,14,18,80,175,9,,7,164,,139,289,208,529,27,35,40,2,5141,262,4385,1696,36,396,150,4676,,1952,29,2976,3700,1033,1288,1112,1142,918,447,307,,102,1449,263,343,30,4471,12,3439,3225,24,5610,7,1035,550,662,84,1,273,274,973,156,2918,27,46,63,,245,95,78,1,3,,17,187,,18,,1,,124,,242,106,2,,13,,,,18
